;NU_INSCRICAO;NU_ANO;TP_ESCOLA;CO_ESCOLA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;NU_NOTA_REDACAO
8472;180008542559;2018;2;23545410.0;2300200.0;Acaraú;2.0;2.0;535.6;443.0;471.1;458.0;340.0
8473;180007711528;2018;2;23545534.0;2312205.0;Santa Quitéria;2.0;2.0;414.4;467.2;427.7;452.2;0.0
8474;180007689934;2018;2;23462361.0;2300309.0;Acopiara;2.0;2.0;381.9;426.8;480.4;430.7;280.0
8475;180008786809;2018;2;23083255.0;2307700.0;Maranguape;2.0;2.0;404.0;600.2;478.6;486.2;300.0
8476;180007711295;2018;2;23545518.0;2306108.0;Irauçuba;2.0;2.0;;;;;
8477;180007682115;2018;2;17042798.0;1700400.0;Almas;2.0;2.0;;;;;
8478;180007682116;2018;2;23545496.0;2304004.0;Coreaú;2.0;2.0;464.4;;;463.7;
8479;180007717193;2018;1;24084328.0;2404705.0;Ipanguaçu;1.0;2.0;598.1;690.7;602.0;493.3;600.0
8480;180009090186;2018;1;50082850.0;5006606.0;Ponta Porã;1.0;2.0;538.2;628.5;601.1;648.6;620.0
8481;180007726504;2018;2;17000041.0;1701002.0;Ananás;2.0;2.0;400.7;485.6;464.6;421.2;260.0
8482;180007711563;2018;2;23545496.0;2304004.0;Coreaú;2.0;2.0;422.6;453.6;398.5;429.4;360.0
8483;180007693214;2018;1;32079583.0;3201209.0;Cachoeiro de Itapemirim;1.0;2.0;629.1;644.6;605.7;678.7;820.0
8484;180009321076;2018;2;21258422.0;2105807.0;Lago do Junco;2.0;2.0;428.0;424.8;440.2;535.6;520.0
8485;180007690523;2018;2;23083255.0;2307700.0;Maranguape;2.0;2.0;491.7;549.6;514.3;531.1;460.0
8486;180007707920;2018;2;26098415.0;2604205.0;Catende;2.0;2.0;386.8;451.8;484.6;485.6;320.0
8487;180007717206;2018;2;23545410.0;2300200.0;Acaraú;2.0;2.0;430.1;500.6;379.4;405.2;300.0
8488;180009090193;2018;2;23545534.0;2312205.0;Santa Quitéria;2.0;2.0;461.9;471.2;418.1;553.7;320.0
8489;180008616685;2018;2;15070980.0;1502103.0;Cametá;2.0;2.0;443.0;511.6;395.1;384.5;260.0
8490;180008789434;2018;2;23252405.0;2307809.0;Marco;2.0;2.0;408.9;630.4;594.7;687.6;680.0
8491;180009229578;2018;2;23545399.0;2313500.0;Trairi;2.0;2.0;571.9;554.9;589.2;659.1;620.0
8492;180007716710;2018;2;33026734.0;3300209.0;Araruama;2.0;2.0;416.3;434.6;471.4;465.9;460.0
8493;180007730621;2018;2;23545399.0;2313500.0;Trairi;2.0;2.0;397.5;490.3;538.9;432.5;560.0
8494;180007700548;2018;2;31175153.0;3171709.0;Virgínia;2.0;2.0;561.4;460.5;430.7;493.6;480.0
8495;180009143438;2018;2;35029087.0;3557105.0;Votuporanga;2.0;2.0;414.3;429.8;505.8;393.1;280.0
8496;180008815255;2018;2;23083255.0;2307700.0;Maranguape;2.0;2.0;415.4;504.6;546.0;462.2;320.0
8497;180007714271;2018;2;23545496.0;2304004.0;Coreaú;2.0;2.0;418.2;471.9;436.6;447.6;300.0
8498;180007693253;2018;2;23237775.0;2305803.0;Ipu;2.0;2.0;477.8;582.1;511.0;384.7;340.0
8499;180007689053;2018;2;23545534.0;2312205.0;Santa Quitéria;2.0;2.0;455.9;420.4;439.1;515.8;620.0
8500;180007716749;2018;1;21017638.0;2111300.0;São Luís;1.0;2.0;422.2;616.9;469.0;458.5;360.0
8501;180007692453;2018;2;35046905.0;3522307.0;Itapetininga;2.0;2.0;530.0;630.2;558.8;565.6;540.0
8502;180008743680;2018;2;23236752.0;2301901.0;Barbalha;2.0;2.0;534.1;622.7;436.9;444.8;480.0
8503;180009275461;2018;2;21007454.0;2107506.0;Paço do Lumiar;2.0;2.0;398.8;467.4;487.2;545.9;360.0
8504;180007696538;2018;2;23462337.0;2301000.0;Aquiraz;2.0;2.0;;487.5;543.2;;600.0
8505;180008789461;2018;2;23083255.0;2307700.0;Maranguape;2.0;2.0;484.4;550.2;460.8;424.5;340.0
8506;180007729813;2018;2;13021036.0;1301159.0;Careiro da Várzea;2.0;2.0;560.6;526.1;484.7;405.6;600.0
8507;180007696550;2018;1;32033486.0;3204609.0;Santa Teresa;1.0;2.0;560.3;672.6;582.4;574.1;600.0
8508;180007720543;2018;2;33002312.0;3302205.0;Itaperuna;2.0;2.0;;;;;
8509;180007685437;2018;2;23252529.0;2303006.0;Caridade;2.0;2.0;472.4;554.9;437.0;428.3;420.0
8510;180007692466;2018;2;23545496.0;2304004.0;Coreaú;2.0;2.0;444.3;543.6;435.7;375.5;560.0
8511;180008792774;2018;2;23545399.0;2313500.0;Trairi;2.0;2.0;523.0;419.3;515.3;508.4;560.0
8512;180009146807;2018;2;23263644.0;2301000.0;Aquiraz;2.0;2.0;428.1;493.5;503.7;513.6;380.0
8513;180008790177;2018;2;23545399.0;2313500.0;Trairi;2.0;2.0;465.9;623.3;562.7;554.2;460.0
8514;180008743697;2018;2;41111508.0;4120606.0;Prudentópolis;2.0;2.0;;;;;
8515;180009177875;2018;2;23244666.0;2307106.0;Jardim;2.0;2.0;426.7;428.5;418.8;535.3;720.0
8516;180007714301;2018;1;21197067.0;2101707.0;Barreirinhas;1.0;2.0;460.0;621.4;560.3;486.3;360.0
8517;180009379279;2018;2;23545534.0;2312205.0;Santa Quitéria;2.0;2.0;450.2;432.9;429.2;418.9;560.0
8518;180007695288;2018;2;23545399.0;2313500.0;Trairi;2.0;2.0;441.6;536.7;462.7;497.3;340.0
8519;180007695291;2018;2;23244666.0;2307106.0;Jardim;2.0;2.0;;;;;
8520;180008790187;2018;2;23545445.0;2306553.0;Itarema;2.0;2.0;590.2;616.2;568.3;615.7;360.0
8521;180008792790;2018;2;23252529.0;2303006.0;Caridade;2.0;2.0;411.1;415.6;322.7;428.2;220.0
8522;180007717594;2018;2;23545550.0;2305233.0;Horizonte;2.0;2.0;428.8;484.0;459.4;516.6;480.0
8523;180007703857;2018;2;23237775.0;2305803.0;Ipu;2.0;2.0;413.8;528.8;453.4;389.5;620.0
8524;180007728387;2018;2;35033029.0;3510005.0;Cândido Mota;2.0;2.0;369.4;559.7;537.8;482.9;340.0
8525;180009146841;2018;2;23252472.0;2302800.0;Canindé;2.0;2.0;438.4;424.8;355.7;502.7;320.0
8526;180007692365;2018;1;24084328.0;2404705.0;Ipanguaçu;1.0;2.0;553.2;589.7;524.6;629.6;780.0
8527;180008620056;2018;2;33002312.0;3302205.0;Itaperuna;2.0;2.0;410.5;528.5;499.4;378.0;640.0
8528;180007728410;2018;2;23545550.0;2305233.0;Horizonte;2.0;2.0;408.4;583.4;520.1;498.7;540.0
8529;180008818608;2018;2;33026734.0;3300209.0;Araruama;2.0;2.0;;556.5;371.9;;520.0
8530;180007731715;2018;2;23545550.0;2305233.0;Horizonte;2.0;2.0;424.8;549.7;444.5;528.5;220.0
8531;180009150177;2018;1;26034280.0;2611101.0;Petrolina;1.0;2.0;;;;;
8532;180007695646;2018;2;23244666.0;2307106.0;Jardim;2.0;2.0;385.3;483.4;453.9;485.9;340.0
8533;180009181210;2018;2;23545534.0;2312205.0;Santa Quitéria;2.0;2.0;;501.0;516.5;;360.0
8534;180007723391;2018;2;23252529.0;2303006.0;Caridade;2.0;2.0;437.3;482.2;424.4;411.7;540.0
8535;180007685471;2018;2;23236752.0;2301901.0;Barbalha;2.0;2.0;388.6;450.0;383.2;394.7;320.0
8536;180008620065;2018;2;17042798.0;1700400.0;Almas;2.0;2.0;369.1;562.4;434.2;465.7;280.0
8537;180007723394;2018;2;23545518.0;2306108.0;Irauçuba;2.0;2.0;377.8;566.7;342.8;407.5;240.0
8538;180007681980;2018;2;23252405.0;2307809.0;Marco;2.0;2.0;515.3;634.9;563.6;727.1;960.0
8539;180007693855;2018;2;23545550.0;2305233.0;Horizonte;2.0;2.0;538.1;646.7;508.8;489.1;880.0
8540;180007727185;2018;2;17029341.0;1709005.0;Goiatins;2.0;2.0;365.6;542.5;386.0;460.5;0.0
8541;180007681969;2018;2;23545550.0;2305233.0;Horizonte;2.0;2.0;459.9;484.6;503.8;416.3;560.0
8542;180009093588;2018;2;23545399.0;2313500.0;Trairi;2.0;2.0;552.8;591.8;531.2;639.7;740.0
8543;180009382601;2018;3;29032520.0;2900207.0;Abaré;3.0;2.0;486.0;440.5;485.7;560.4;640.0
8544;180007685480;2018;2;23545399.0;2313500.0;Trairi;2.0;2.0;557.6;642.4;617.5;581.6;600.0
8545;180007717618;2018;2;23545399.0;2313500.0;Trairi;2.0;2.0;457.5;465.9;538.9;524.0;520.0
8546;180008793523;2018;2;21259968.0;2100055.0;Açailândia;2.0;2.0;;605.1;525.8;;560.0
8547;180008823670;2018;2;23244666.0;2307106.0;Jardim;2.0;2.0;394.8;469.7;387.9;505.6;360.0
8548;180009236291;2018;2;23252529.0;2303006.0;Caridade;2.0;2.0;431.0;627.8;515.0;619.5;360.0
8549;180007726707;2018;2;23545704.0;2307403.0;Jucás;2.0;2.0;392.4;536.5;476.2;445.4;560.0
8550;180007688619;2018;2;23545399.0;2313500.0;Trairi;2.0;2.0;545.8;620.2;558.6;608.0;620.0
8551;180009236294;2018;2;23545534.0;2312205.0;Santa Quitéria;2.0;2.0;487.3;560.4;566.3;425.7;360.0
8552;180007691919;2018;1;52096408.0;5210208.0;Iporá;1.0;2.0;466.2;530.6;471.9;477.2;280.0
8553;180007703185;2018;2;33002312.0;3302205.0;Itaperuna;2.0;2.0;;;;;
8554;180008818637;2018;2;26063522.0;2605806.0;Frei Miguelinho;2.0;2.0;424.3;482.6;425.7;456.2;480.0
8555;180007693873;2018;2;23545445.0;2306553.0;Itarema;2.0;2.0;405.6;449.2;441.6;399.2;360.0
8556;180008747047;2018;2;23237775.0;2305803.0;Ipu;2.0;2.0;406.2;542.1;412.2;544.0;320.0
8557;180007726718;2018;2;23236752.0;2301901.0;Barbalha;2.0;2.0;594.9;602.0;499.9;422.6;580.0
8558;180007695266;2018;2;43005101.0;4314605.0;Piratini;2.0;2.0;526.3;518.4;457.5;373.1;300.0
8559;180007695792;2018;4;29527201.0;2928208.0;Santana;4.0;2.0;559.6;617.1;532.6;638.2;700.0
8560;180007726742;2018;2;25034839.0;2508000.0;Juru;2.0;2.0;436.6;400.9;517.7;437.3;300.0
8561;180008821946;2018;2;23252472.0;2302800.0;Canindé;2.0;2.0;;;;;
8562;180009063087;2018;2;23545399.0;2313500.0;Trairi;2.0;2.0;600.2;625.9;495.3;686.6;620.0
8563;180007716915;2018;2;23545399.0;2313500.0;Trairi;2.0;2.0;516.8;614.1;618.8;528.9;740.0
8564;180007706467;2018;2;21258422.0;2105807.0;Lago do Junco;2.0;2.0;;;;;
8565;180009236311;2018;2;23545496.0;2304004.0;Coreaú;2.0;2.0;434.8;481.6;479.0;514.0;520.0
8566;180007706469;2018;2;23252529.0;2303006.0;Caridade;2.0;2.0;517.2;502.6;495.5;608.4;520.0
8567;180007698602;2018;2;23545445.0;2306553.0;Itarema;2.0;2.0;457.6;;;414.9;
8568;180007730530;2018;2;23545704.0;2307403.0;Jucás;2.0;2.0;513.5;637.6;564.1;642.6;780.0
8569;180009153566;2018;2;23545534.0;2312205.0;Santa Quitéria;2.0;2.0;482.3;504.0;349.0;540.9;540.0
8570;180007699001;2018;1;52063909.0;5221809.0;Urutaí;1.0;2.0;708.4;694.1;676.9;767.4;660.0
8571;180008823703;2018;2;41365879.0;4122156.0;Rio Bonito do Iguaçu;2.0;2.0;491.8;563.3;490.7;426.0;320.0
8572;180009096935;2018;1;24084328.0;2404705.0;Ipanguaçu;1.0;2.0;399.5;573.7;532.8;505.5;360.0
8573;180008747075;2018;2;23236752.0;2301901.0;Barbalha;2.0;2.0;472.0;508.8;394.8;508.6;300.0
8574;180007730044;2018;2;33002312.0;3302205.0;Itaperuna;2.0;2.0;;;;;
8575;180007692931;2018;2;23252405.0;2307809.0;Marco;2.0;2.0;529.6;616.7;517.8;609.5;660.0
8576;180007697166;2018;2;33095140.0;3304755.0;São Francisco de Itabapoana;2.0;2.0;455.0;421.4;382.8;446.3;340.0
8577;180008823711;2018;2;23545399.0;2313500.0;Trairi;2.0;2.0;480.8;604.4;532.2;503.0;640.0
8578;180007730054;2018;2;23252529.0;2303006.0;Caridade;2.0;2.0;403.3;516.0;467.2;397.5;580.0
8579;180007698635;2018;2;17042798.0;1700400.0;Almas;2.0;2.0;416.2;519.1;542.7;610.1;320.0
8580;180008821971;2018;2;23545534.0;2312205.0;Santa Quitéria;2.0;2.0;445.2;438.7;499.3;415.5;180.0
8581;180007687553;2018;2;21258422.0;2105807.0;Lago do Junco;2.0;2.0;;453.4;511.5;;0.0
8582;180007711808;2018;2;23244666.0;2307106.0;Jardim;2.0;2.0;489.2;587.2;503.2;559.4;640.0
8583;180007708509;2018;2;23545399.0;2313500.0;Trairi;2.0;2.0;499.3;627.8;532.0;614.1;580.0
8584;180007709763;2018;2;13021036.0;1301159.0;Careiro da Várzea;2.0;2.0;514.3;575.4;494.9;491.1;600.0
8585;180007711821;2018;2;23545399.0;2313500.0;Trairi;2.0;2.0;498.6;515.8;518.6;504.5;320.0
8586;180007697177;2018;1;31031755.0;3105103.0;Bambuí;1.0;2.0;453.9;567.5;502.9;383.8;460.0
8587;180007710429;2018;2;26108046.0;2603454.0;Camaragibe;2.0;2.0;473.4;536.9;522.5;468.1;260.0
8588;180007697179;2018;2;27040860.0;2707701.0;Rio Largo;2.0;2.0;495.8;433.7;496.8;498.9;340.0
8589;180007684126;2018;2;41121902.0;4113205.0;Lapa;2.0;2.0;547.6;469.7;529.5;560.5;380.0
8590;180009308531;2018;2;23236752.0;2301901.0;Barbalha;2.0;2.0;376.4;500.4;350.7;397.4;0.0
8591;180007698648;2018;2;35015957.0;3519709.0;Ibiúna;2.0;2.0;476.1;426.3;467.5;460.9;520.0
8592;180007715135;2018;1;28021118.0;2806701.0;São Cristóvão;1.0;2.0;477.3;595.3;500.9;620.1;560.0
8593;180007718431;2018;2;33002312.0;3302205.0;Itaperuna;2.0;2.0;536.2;643.3;608.6;492.1;640.0
8594;180007715112;2018;2;33022569.0;3303401.0;Nova Friburgo;2.0;2.0;532.0;631.3;586.8;538.3;760.0
8595;180007715134;2018;2;23545445.0;2306553.0;Itarema;2.0;2.0;462.3;550.1;498.4;486.9;360.0
8596;180007733369;2018;2;23244666.0;2307106.0;Jardim;2.0;2.0;433.9;526.8;462.1;466.0;300.0
8597;180007692075;2018;1;31041548.0;3162807.0;São João Evangelista;1.0;2.0;520.9;504.4;474.7;500.2;640.0
8598;180007721757;2018;2;23252529.0;2303006.0;Caridade;2.0;2.0;371.7;562.8;489.3;468.7;640.0
8599;180007721769;2018;2;35015957.0;3519709.0;Ibiúna;2.0;2.0;564.9;645.2;538.0;544.8;700.0
8600;180009308541;2018;2;21258422.0;2105807.0;Lago do Junco;2.0;2.0;404.2;587.3;514.8;402.8;340.0
8601;180008750415;2018;2;23263644.0;2301000.0;Aquiraz;2.0;2.0;567.0;651.7;586.3;546.9;800.0
8602;180009066445;2018;2;23545534.0;2312205.0;Santa Quitéria;2.0;2.0;502.5;456.9;440.1;399.6;360.0
8603;180009160275;2018;2;33053189.0;3302502.0;Magé;2.0;2.0;438.5;583.3;562.1;539.4;620.0
8604;180009385985;2018;2;17029341.0;1709005.0;Goiatins;2.0;2.0;386.5;446.3;459.0;487.9;300.0
8605;180009109523;2018;2;29201535.0;2930709.0;Simões Filho;2.0;2.0;427.2;416.0;531.0;567.1;400.0
8606;180008626769;2018;2;23545550.0;2305233.0;Horizonte;2.0;2.0;422.8;461.6;458.3;394.7;340.0
8607;180009066450;2018;2;23545550.0;2305233.0;Horizonte;2.0;2.0;447.9;602.3;439.7;505.6;0.0
8608;180009066451;2018;2;23237775.0;2305803.0;Ipu;2.0;2.0;;;;;
8609;180007692088;2018;2;29886732.0;2902252.0;Arataca;2.0;2.0;429.6;437.2;498.4;573.7;560.0
8610;180007699115;2018;2;23545550.0;2305233.0;Horizonte;2.0;2.0;;404.2;446.1;;0.0
8611;180007705251;2018;2;23545518.0;2306108.0;Irauçuba;2.0;2.0;;;;;
8612;180008626777;2018;1;51037572.0;5102678.0;Campo Verde;1.0;2.0;534.8;602.1;492.4;620.0;300.0
8613;180007702383;2018;2;23252529.0;2303006.0;Caridade;2.0;2.0;423.6;524.3;444.7;499.1;480.0
8614;180008977108;2018;2;23545550.0;2305233.0;Horizonte;2.0;2.0;;407.4;500.9;;400.0
8615;180009238546;2018;2;35046905.0;3522307.0;Itapetininga;2.0;2.0;414.0;563.5;516.3;496.1;300.0
8616;180007683435;2018;2;41384580.0;4104428.0;Candói;2.0;2.0;438.5;577.9;502.9;592.9;360.0
8617;180007687457;2018;2;33002312.0;3302205.0;Itaperuna;2.0;2.0;421.0;504.4;468.9;400.2;300.0
8618;180007696243;2018;2;23545534.0;2312205.0;Santa Quitéria;2.0;2.0;484.2;417.3;465.4;453.8;0.0
8619;180007710465;2018;1;43051286.0;4308508.0;Frederico Westphalen;1.0;2.0;468.3;467.0;489.1;553.2;520.0
8620;180009112847;2018;2;42091268.0;4208906.0;Jaraguá do Sul;2.0;2.0;;;;;
8621;180007713113;2018;2;23263644.0;2301000.0;Aquiraz;2.0;2.0;382.2;489.3;465.7;409.6;0.0
8622;180008700025;2018;2;21258422.0;2105807.0;Lago do Junco;2.0;2.0;;;;;
8623;180007718497;2018;2;23545550.0;2305233.0;Horizonte;2.0;2.0;451.6;507.1;510.9;400.5;480.0
8624;180007696256;2018;2;26108046.0;2603454.0;Camaragibe;2.0;2.0;478.5;570.4;551.5;443.1;480.0
8625;180009389329;2018;2;23545445.0;2306553.0;Itarema;2.0;2.0;484.8;486.7;465.8;517.1;240.0
8626;180007718490;2018;2;41378920.0;4119905.0;Ponta Grossa;2.0;2.0;578.5;661.9;630.5;576.0;540.0
8627;180007708918;2018;2;23545399.0;2313500.0;Trairi;2.0;2.0;577.4;641.6;603.8;762.6;640.0
8628;180009189266;2018;2;23545534.0;2312205.0;Santa Quitéria;2.0;2.0;422.6;432.6;437.1;393.2;340.0
8629;180007721849;2018;2;33095140.0;3304755.0;São Francisco de Itabapoana;2.0;2.0;429.0;496.5;467.8;517.8;400.0
8630;180009241920;2018;2;23545399.0;2313500.0;Trairi;2.0;2.0;501.9;620.7;565.3;444.7;600.0
8631;180007725181;2018;2;23545399.0;2313500.0;Trairi;2.0;2.0;439.2;630.4;539.6;681.7;620.0
8632;180007708930;2018;2;21258422.0;2105807.0;Lago do Junco;2.0;2.0;;;;;
8633;180007724289;2018;2;23263644.0;2301000.0;Aquiraz;2.0;2.0;;;;;
8634;180007694157;2018;2;23545399.0;2313500.0;Trairi;2.0;2.0;621.7;665.0;642.2;691.5;600.0
8635;180007686978;2018;2;33002312.0;3302205.0;Itaperuna;2.0;2.0;435.9;511.5;517.6;426.9;340.0
8636;180007694064;2018;2;26016729.0;2605608.0;Flores;2.0;2.0;439.2;555.2;542.5;534.2;640.0
8637;180009245248;2018;2;17029341.0;1709005.0;Goiatins;2.0;2.0;391.1;503.9;534.9;421.0;360.0
8638;180008749757;2018;2;23252405.0;2307809.0;Marco;2.0;2.0;539.2;629.2;620.0;622.3;740.0
8639;180007694071;2018;4;50002864.0;5005608.0;Miranda;4.0;2.0;529.9;582.4;575.8;520.8;580.0
8640;180009389363;2018;2;23545399.0;2313500.0;Trairi;2.0;2.0;450.2;594.8;593.8;643.3;620.0
8641;180007685393;2018;2;41110862.0;4111407.0;Ivaí;2.0;2.0;520.7;459.8;493.8;424.1;660.0
8642;180007703786;2018;2;21258422.0;2105807.0;Lago do Junco;2.0;2.0;;;;;
8643;180007712221;2018;3;29146895.0;2930501.0;Serrinha;3.0;2.0;399.3;511.1;457.1;450.7;360.0
8644;180009116205;2018;2;31346128.0;3143302.0;Montes Claros;2.0;2.0;481.6;589.8;584.7;536.9;600.0
8645;180007712235;2018;2;13102206.0;1303403.0;Parintins;2.0;2.0;433.0;472.3;419.4;448.5;460.0
8646;180007686760;2018;2;35345600.0;3538808.0;Piraju;2.0;2.0;554.5;508.2;383.2;490.1;500.0
8647;180007712226;2018;2;52073513.0;5212501.0;Luziânia;2.0;2.0;448.7;465.0;395.5;619.3;340.0
8648;180008828651;2018;2;21277770.0;2111201.0;São José de Ribamar;2.0;2.0;;;;;
8649;180007685395;2018;2;23545399.0;2313500.0;Trairi;2.0;2.0;454.3;458.6;501.5;575.6;360.0
8650;180007690287;2018;2;23263644.0;2301000.0;Aquiraz;2.0;2.0;433.8;554.3;534.9;392.8;360.0
8651;180008630149;2018;2;33053189.0;3302502.0;Magé;2.0;2.0;;;;;
8652;180007692056;2018;2;41365879.0;4122156.0;Rio Bonito do Iguaçu;2.0;2.0;;;;;
8653;180009192625;2018;2;24055867.0;2403251.0;Parnamirim;2.0;2.0;;423.1;466.5;;280.0
8654;180009103661;2018;2;23545550.0;2305233.0;Horizonte;2.0;2.0;407.9;518.6;516.1;461.0;400.0
8655;180007695378;2018;2;33002312.0;3302205.0;Itaperuna;2.0;2.0;;;;;
8656;180007727604;2018;2;23252405.0;2307809.0;Marco;2.0;2.0;446.3;520.6;562.2;429.2;600.0
8657;180009106968;2018;2;13021036.0;1301159.0;Careiro da Várzea;2.0;2.0;469.1;528.8;415.7;413.8;140.0
8658;180008983791;2018;2;26097257.0;2601409.0;Barreiros;2.0;2.0;;;;;
8659;180007698667;2018;2;23252405.0;2307809.0;Marco;2.0;2.0;661.5;719.8;636.1;692.4;680.0
8660;180007698684;2018;1;31041548.0;3162807.0;São João Evangelista;1.0;2.0;587.8;632.3;547.6;701.0;840.0
8661;180007698696;2018;2;31097764.0;3124203.0;Espera Feliz;2.0;2.0;438.4;565.4;579.7;380.3;580.0
8662;180008828672;2018;2;21258422.0;2105807.0;Lago do Junco;2.0;2.0;;;;;
8663;180007705722;2018;2;23252472.0;2302800.0;Canindé;2.0;2.0;369.9;532.3;538.5;597.5;380.0
8664;180007703813;2018;2;23237775.0;2305803.0;Ipu;2.0;2.0;387.0;418.0;408.7;414.9;320.0
8665;180007701971;2018;2;23545550.0;2305233.0;Horizonte;2.0;2.0;485.8;622.6;472.2;521.8;640.0
8666;180007701972;2018;2;23545550.0;2305233.0;Horizonte;2.0;2.0;426.8;480.2;455.2;522.6;360.0
8667;180007698697;2018;2;15160513.0;1501907.0;Bujaru;2.0;2.0;492.5;598.6;487.7;443.8;340.0
8668;180007726888;2018;2;42053498.0;4204202.0;Chapecó;2.0;2.0;404.0;554.0;445.9;542.5;380.0
8669;180007703817;2018;2;42274265.0;4215679.0;Santa Terezinha;2.0;2.0;466.6;425.8;382.1;444.8;180.0
8670;180007702021;2018;2;33011095.0;3301009.0;Campos dos Goytacazes;2.0;2.0;468.6;608.3;507.8;418.8;360.0
8671;180008828679;2018;2;23263644.0;2301000.0;Aquiraz;2.0;2.0;461.6;441.3;478.2;422.3;240.0
8672;180007693599;2018;2;15070980.0;1502103.0;Cametá;2.0;2.0;;;;;
8673;180009106983;2018;2;23545399.0;2313500.0;Trairi;2.0;2.0;490.5;547.0;532.4;539.6;380.0
8674;180007705327;2018;2;17029341.0;1709005.0;Goiatins;2.0;2.0;455.1;504.5;349.2;407.6;200.0
8675;180009315274;2018;2;23545550.0;2305233.0;Horizonte;2.0;2.0;483.5;613.9;512.7;476.3;760.0
8676;180009251977;2018;2;41110862.0;4111407.0;Ivaí;2.0;2.0;489.8;527.3;454.4;506.3;440.0
8677;180007718852;2018;2;23545496.0;2304004.0;Coreaú;2.0;2.0;578.5;680.1;619.4;389.6;760.0
8678;180008831991;2018;2;23545399.0;2313500.0;Trairi;2.0;2.0;468.4;479.7;510.5;463.9;340.0
8679;180007708601;2018;2;33053189.0;3302502.0;Magé;2.0;2.0;427.9;415.4;420.9;537.0;340.0
8680;180007693621;2018;2;35032037.0;3541406.0;Presidente Prudente;2.0;2.0;549.1;606.6;596.3;472.1;480.0
8681;180008698525;2018;2;15057283.0;1508035.0;Tracuateua;2.0;2.0;372.7;534.0;435.6;496.4;580.0
8682;180008699392;2018;2;23545550.0;2305233.0;Horizonte;2.0;2.0;379.7;471.6;399.2;457.1;260.0
8683;180007696890;2018;2;21258422.0;2105807.0;Lago do Junco;2.0;2.0;;;;;
8684;180008559344;2018;2;23545410.0;2300200.0;Acaraú;2.0;2.0;408.3;513.4;510.9;479.1;520.0
8685;180007730185;2018;2;17026245.0;1718204.0;Porto Nacional;2.0;2.0;453.2;476.8;483.6;526.8;360.0
8686;180007708991;2018;2;41365879.0;4122156.0;Rio Bonito do Iguaçu;2.0;2.0;444.9;608.2;508.6;510.3;360.0
8687;180009392737;2018;2;23545399.0;2313500.0;Trairi;2.0;2.0;496.0;577.2;578.3;542.7;660.0
8688;180009337907;2018;2;41047273.0;4111803.0;Jacarezinho;2.0;2.0;487.8;619.6;568.8;534.0;580.0
8689;180007730922;2018;2;41121902.0;4113205.0;Lapa;2.0;2.0;472.1;472.1;495.0;501.1;340.0
8690;180007702880;2018;2;15035735.0;1501303.0;Barcarena;2.0;2.0;639.8;649.6;582.6;694.3;660.0
8691;180007722169;2018;1;28021118.0;2806701.0;São Cristóvão;1.0;2.0;446.2;501.4;460.2;533.3;580.0
8692;180007707099;2018;2;23545496.0;2304004.0;Coreaú;2.0;2.0;;;;;
8693;180007730932;2018;2;13102206.0;1303403.0;Parintins;2.0;2.0;481.9;594.2;497.3;517.9;360.0
8694;180009177114;2018;2;23244666.0;2307106.0;Jardim;2.0;2.0;479.7;567.1;552.5;395.3;380.0
8695;180008562671;2018;2;32053860.0;3201209.0;Cachoeiro de Itapemirim;2.0;2.0;453.4;613.1;544.0;474.0;440.0
8696;180009255345;2018;2;15211053.0;1505486.0;Pacajá;2.0;2.0;573.7;623.0;559.4;465.0;380.0
8697;180007715251;2018;2;23252405.0;2307809.0;Marco;2.0;2.0;454.3;518.4;514.9;520.3;400.0
8698;180007730204;2018;2;35046905.0;3522307.0;Itapetininga;2.0;2.0;424.0;446.6;467.4;484.7;600.0
8699;180008837071;2018;2;31097764.0;3124203.0;Espera Feliz;2.0;2.0;384.9;538.9;492.5;428.9;320.0
8700;180008987146;2018;2;23244666.0;2307106.0;Jardim;2.0;2.0;518.1;632.0;578.5;585.3;760.0
8701;180007729722;2018;2;43095810.0;4313706.0;Palmeira das Missões;2.0;2.0;586.8;614.4;591.9;588.6;900.0
8702;180007711949;2018;1;;;;;;;515.0;429.6;;280.0
8703;180009177135;2018;3;21164932.0;2112209.0;Timon;3.0;2.0;382.3;403.0;451.0;382.1;380.0
8704;180007711981;2018;2;23244666.0;2307106.0;Jardim;2.0;2.0;449.4;561.0;504.6;387.4;760.0
8705;180007722192;2018;2;35017887.0;3504107.0;Atibaia;2.0;2.0;503.5;580.4;597.7;625.4;0.0
8706;180009110328;2018;2;23545704.0;2307403.0;Jucás;2.0;2.0;404.0;448.3;447.4;462.2;280.0
8707;180009255362;2018;2;23263644.0;2301000.0;Aquiraz;2.0;2.0;433.9;494.3;547.9;499.5;640.0
8708;180007718604;2018;2;23243023.0;2307502.0;Lavras da Mangabeira;2.0;2.0;437.1;534.0;435.7;474.1;360.0
8709;180008837084;2018;2;17029341.0;1709005.0;Goiatins;2.0;2.0;459.2;435.0;444.5;450.0;0.0
8710;180007700219;2018;2;23545399.0;2313500.0;Trairi;2.0;2.0;478.0;559.1;541.3;419.4;600.0
8711;180007725292;2018;2;23252405.0;2307809.0;Marco;2.0;2.0;507.7;612.3;574.0;549.4;380.0
